edge,load,queue_cycles,queued_work_s,task,time_s
6,0.0,0.0,0.0,PKW124_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW124_300_2,300.0
8,0.05410312727272727,297567200.0,0.05410312727272727,PKW124_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW124_300_2,300.0
0,0.0247824,99129600.0,0.0247824,PKW125_300_2,300.0
1,0.0,0.0,0.0,PKW125_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW125_300_2,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW125_300_2,300.0
4,0.0,0.0,0.0,PKW125_300_2,300.0
5,0.0,0.0,0.0,PKW125_300_2,300.0
6,0.0,0.0,0.0,PKW125_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW125_300_2,300.0
8,0.06659316363636364,366262400.0,0.06659316363636364,PKW125_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW125_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW129_300_1,300.0
1,0.0,0.0,0.0,PKW129_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW129_300_1,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW129_300_1,300.0
4,0.0,0.0,0.0,PKW129_300_1,300.0
5,0.0,0.0,0.0,PKW129_300_1,300.0
6,0.0,0.0,0.0,PKW129_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW129_300_1,300.0
8,0.06659316363636364,366262400.0,0.06659316363636364,PKW129_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW129_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW129_300_2,300.0
1,0.0,0.0,0.0,PKW129_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW129_300_2,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW129_300_2,300.0
4,0.0,0.0,0.0,PKW129_300_2,300.0
5,0.0,0.0,0.0,PKW129_300_2,300.0
6,0.0,0.0,0.0,PKW129_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW129_300_2,300.0
8,0.06659316363636364,366262400.0,0.06659316363636364,PKW129_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW129_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW135_300_1,300.0
1,0.0,0.0,0.0,PKW135_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW135_300_1,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW135_300_1,300.0
4,0.0,0.0,0.0,PKW135_300_1,300.0
5,0.0,0.0,0.0,PKW135_300_1,300.0
6,0.0,0.0,0.0,PKW135_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW135_300_1,300.0
8,0.06659316363636364,366262400.0,0.06659316363636364,PKW135_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW135_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW135_300_2,300.0
1,0.0,0.0,0.0,PKW135_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW135_300_2,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW135_300_2,300.0
4,0.0,0.0,0.0,PKW135_300_2,300.0
5,0.0,0.0,0.0,PKW135_300_2,300.0
6,0.0,0.0,0.0,PKW135_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW135_300_2,300.0
8,0.06659316363636364,366262400.0,0.06659316363636364,PKW135_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW135_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW136_300_1,300.0
1,0.0,0.0,0.0,PKW136_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW136_300_1,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW136_300_1,300.0
4,0.0,0.0,0.0,PKW136_300_1,300.0
5,0.0,0.0,0.0,PKW136_300_1,300.0
6,0.0,0.0,0.0,PKW136_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW136_300_1,300.0
8,0.07969716363636363,438334400.0,0.07969716363636363,PKW136_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW136_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW136_300_2,300.0
1,0.0,0.0,0.0,PKW136_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW136_300_2,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW136_300_2,300.0
4,0.0,0.0,0.0,PKW136_300_2,300.0
5,0.0,0.0,0.0,PKW136_300_2,300.0
6,0.0,0.0,0.0,PKW136_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW136_300_2,300.0
8,0.07969716363636363,438334400.0,0.07969716363636363,PKW136_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW136_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW137_300_1,300.0
1,0.0,0.0,0.0,PKW137_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW137_300_1,300.0
3,0.045807127272727274,251939200.0,0.045807127272727274,PKW137_300_1,300.0
4,0.0,0.0,0.0,PKW137_300_1,300.0
5,0.0,0.0,0.0,PKW137_300_1,300.0
6,0.0,0.0,0.0,PKW137_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW137_300_1,300.0
8,0.07969716363636363,438334400.0,0.07969716363636363,PKW137_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW137_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW139_300_1,300.0
1,0.0,0.0,0.0,PKW139_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW139_300_1,300.0
3,0.04684349090909091,257639200.0,0.04684349090909091,PKW139_300_1,300.0
4,0.0,0.0,0.0,PKW139_300_1,300.0
5,0.0,0.0,0.0,PKW139_300_1,300.0
6,0.0,0.0,0.0,PKW139_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW139_300_1,300.0
8,0.07969716363636363,438334400.0,0.07969716363636363,PKW139_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW139_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW139_300_2,300.0
1,0.0,0.0,0.0,PKW139_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW139_300_2,300.0
3,0.0586384,322511200.0,0.0586384,PKW139_300_2,300.0
4,0.0,0.0,0.0,PKW139_300_2,300.0
5,0.0,0.0,0.0,PKW139_300_2,300.0
6,0.0,0.0,0.0,PKW139_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW139_300_2,300.0
8,0.07969716363636363,438334400.0,0.07969716363636363,PKW139_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW139_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW141_300_1,300.0
1,0.0,0.0,0.0,PKW141_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW141_300_1,300.0
3,0.0586384,322511200.0,0.0586384,PKW141_300_1,300.0
4,0.0,0.0,0.0,PKW141_300_1,300.0
5,0.0,0.0,0.0,PKW141_300_1,300.0
6,0.0,0.0,0.0,PKW141_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW141_300_1,300.0
8,0.08654938181818182,476021600.0,0.08654938181818182,PKW141_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW141_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW141_300_2,300.0
1,0.0,0.0,0.0,PKW141_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW141_300_2,300.0
3,0.0586384,322511200.0,0.0586384,PKW141_300_2,300.0
4,0.0,0.0,0.0,PKW141_300_2,300.0
5,0.0,0.0,0.0,PKW141_300_2,300.0
6,0.0,0.0,0.0,PKW141_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW141_300_2,300.0
8,0.09217061818181818,506938400.0,0.09217061818181818,PKW141_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW141_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW143_300_2,300.0
1,0.0,0.0,0.0,PKW143_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW143_300_2,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW143_300_2,300.0
4,0.0,0.0,0.0,PKW143_300_2,300.0
5,0.0,0.0,0.0,PKW143_300_2,300.0
6,0.0,0.0,0.0,PKW143_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW143_300_2,300.0
8,0.09217061818181818,506938400.0,0.09217061818181818,PKW143_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW143_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW145_300_0,300.0
1,0.0,0.0,0.0,PKW145_300_0,300.0
2,0.02480528,124026400.0,0.02480528,PKW145_300_0,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW145_300_0,300.0
4,0.0,0.0,0.0,PKW145_300_0,300.0
5,0.0,0.0,0.0,PKW145_300_0,300.0
6,0.0,0.0,0.0,PKW145_300_0,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW145_300_0,300.0
8,0.09217061818181818,506938400.0,0.09217061818181818,PKW145_300_0,300.0
9,0.0030952,18571200.0,0.0030952,PKW145_300_0,300.0
0,0.0267536,107014400.0,0.0267536,PKW145_300_2,300.0
1,0.0,0.0,0.0,PKW145_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW145_300_2,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW145_300_2,300.0
4,0.0,0.0,0.0,PKW145_300_2,300.0
5,0.0,0.0,0.0,PKW145_300_2,300.0
6,0.0,0.0,0.0,PKW145_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW145_300_2,300.0
8,0.09488712727272727,521879200.0,0.09488712727272727,PKW145_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW145_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW148_300_2,300.0
1,0.0,0.0,0.0,PKW148_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW148_300_2,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW148_300_2,300.0
4,0.0,0.0,0.0,PKW148_300_2,300.0
5,0.0,0.0,0.0,PKW148_300_2,300.0
6,0.0,0.0,0.0,PKW148_300_2,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW148_300_2,300.0
8,0.09827621818181818,540519200.0,0.09827621818181818,PKW148_300_2,300.0
9,0.0030952,18571200.0,0.0030952,PKW148_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW151_300_0,300.0
1,0.0,0.0,0.0,PKW151_300_0,300.0
2,0.02480528,124026400.0,0.02480528,PKW151_300_0,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW151_300_0,300.0
4,0.0,0.0,0.0,PKW151_300_0,300.0
5,0.0,0.0,0.0,PKW151_300_0,300.0
6,0.0,0.0,0.0,PKW151_300_0,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW151_300_0,300.0
8,0.09827621818181818,540519200.0,0.09827621818181818,PKW151_300_0,300.0
9,0.0030952,18571200.0,0.0030952,PKW151_300_0,300.0
0,0.0267536,107014400.0,0.0267536,PKW153_300_1,300.0
1,0.0,0.0,0.0,PKW153_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW153_300_1,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW153_300_1,300.0
4,0.0,0.0,0.0,PKW153_300_1,300.0
5,0.0,0.0,0.0,PKW153_300_1,300.0
6,0.0,0.0,0.0,PKW153_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW153_300_1,300.0
8,0.09827621818181818,540519200.0,0.09827621818181818,PKW153_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW153_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW157_300_0,300.0
1,0.0,0.0,0.0,PKW157_300_0,300.0
2,0.02480528,124026400.0,0.02480528,PKW157_300_0,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW157_300_0,300.0
4,0.0,0.0,0.0,PKW157_300_0,300.0
5,0.0,0.0,0.0,PKW157_300_0,300.0
6,0.0,0.0,0.0,PKW157_300_0,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW157_300_0,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW157_300_0,300.0
9,0.0030952,18571200.0,0.0030952,PKW157_300_0,300.0
0,0.0267536,107014400.0,0.0267536,PKW157_300_1,300.0
1,0.0,0.0,0.0,PKW157_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW157_300_1,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW157_300_1,300.0
4,0.0,0.0,0.0,PKW157_300_1,300.0
5,0.0,0.0,0.0,PKW157_300_1,300.0
6,0.0,0.0,0.0,PKW157_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW157_300_1,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW157_300_1,300.0
9,0.0030952,18571200.0,0.0030952,PKW157_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW160_300_0,300.0
1,0.0,0.0,0.0,PKW160_300_0,300.0
2,0.02480528,124026400.0,0.02480528,PKW160_300_0,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW160_300_0,300.0
4,0.0,0.0,0.0,PKW160_300_0,300.0
5,0.0,0.0,0.0,PKW160_300_0,300.0
6,0.0,0.0,0.0,PKW160_300_0,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW160_300_0,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW160_300_0,300.0
9,0.0030952,18571200.0,0.0030952,PKW160_300_0,300.0
0,0.0267536,107014400.0,0.0267536,PKW160_300_1,300.0
1,0.0,0.0,0.0,PKW160_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW160_300_1,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW160_300_1,300.0
4,0.0,0.0,0.0,PKW160_300_1,300.0
5,0.0,0.0,0.0,PKW160_300_1,300.0
6,0.0,0.0,0.0,PKW160_300_1,300.0
7,0.026524800000000005,132624000.00000001,0.026524800000000005,PKW160_300_1,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW160_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW160_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW161_300_0,300.0
1,0.0,0.0,0.0,PKW161_300_0,300.0
2,0.02480528,124026400.0,0.02480528,PKW161_300_0,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW161_300_0,300.0
4,0.0,0.0,0.0,PKW161_300_0,300.0
5,0.0,0.0,0.0,PKW161_300_0,300.0
6,0.0,0.0,0.0,PKW161_300_0,300.0
7,0.03432,171600000.0,0.03432,PKW161_300_0,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW161_300_0,300.0
9,0.0034088,20452800.0,0.0034088,PKW161_300_0,300.0
0,0.0267536,107014400.0,0.0267536,PKW161_300_1,300.0
1,0.0,0.0,0.0,PKW161_300_1,300.0
2,0.02480528,124026400.0,0.02480528,PKW161_300_1,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW161_300_1,300.0
4,0.0,0.0,0.0,PKW161_300_1,300.0
5,0.0,0.0,0.0,PKW161_300_1,300.0
6,0.0,0.0,0.0,PKW161_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW161_300_1,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW161_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW161_300_1,300.0
0,0.0267536,107014400.0,0.0267536,PKW162_300_2,300.0
1,0.0,0.0,0.0,PKW162_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW162_300_2,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW162_300_2,300.0
4,0.0,0.0,0.0,PKW162_300_2,300.0
5,0.0,0.0,0.0,PKW162_300_2,300.0
6,0.0,0.0,0.0,PKW162_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW162_300_2,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW162_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW162_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW163_300_2,300.0
1,0.0,0.0,0.0,PKW163_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW163_300_2,300.0
3,0.060183127272727274,331007200.0,0.060183127272727274,PKW163_300_2,300.0
4,0.0,0.0,0.0,PKW163_300_2,300.0
5,0.0,0.0,0.0,PKW163_300_2,300.0
6,0.0,0.0,0.0,PKW163_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW163_300_2,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW163_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW163_300_2,300.0
0,0.0267536,107014400.0,0.0267536,PKW164_300_2,300.0
1,0.0,0.0,0.0,PKW164_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW164_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW164_300_2,300.0
4,0.0,0.0,0.0,PKW164_300_2,300.0
5,0.0,0.0,0.0,PKW164_300_2,300.0
6,0.0,0.0,0.0,PKW164_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW164_300_2,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW164_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW164_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW165_300_2,300.0
1,0.0,0.0,0.0,PKW165_300_2,300.0
2,0.02480528,124026400.0,0.02480528,PKW165_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW165_300_2,300.0
4,0.0,0.0,0.0,PKW165_300_2,300.0
5,0.0,0.0,0.0,PKW165_300_2,300.0
6,0.0,0.0,0.0,PKW165_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW165_300_2,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW165_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW165_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW166_300_1,300.0
1,0.0,0.0,0.0,PKW166_300_1,300.0
2,0.043404,217020000.0,0.043404,PKW166_300_1,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW166_300_1,300.0
4,0.0,0.0,0.0,PKW166_300_1,300.0
5,0.0,0.0,0.0,PKW166_300_1,300.0
6,0.0,0.0,0.0,PKW166_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW166_300_1,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW166_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW166_300_1,300.0
0,0.0327752,131100800.0,0.0327752,PKW167_300_0,300.0
1,0.0,0.0,0.0,PKW167_300_0,300.0
2,0.043404,217020000.0,0.043404,PKW167_300_0,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW167_300_0,300.0
4,0.0,0.0,0.0,PKW167_300_0,300.0
5,0.0,0.0,0.0,PKW167_300_0,300.0
6,0.0,0.0,0.0,PKW167_300_0,300.0
7,0.04097136,204856800.0,0.04097136,PKW167_300_0,300.0
8,0.10168101818181818,559245600.0,0.10168101818181818,PKW167_300_0,300.0
9,0.0034088,20452800.0,0.0034088,PKW167_300_0,300.0
0,0.0327752,131100800.0,0.0327752,PKW167_300_1,300.0
1,0.0,0.0,0.0,PKW167_300_1,300.0
2,0.043404,217020000.0,0.043404,PKW167_300_1,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW167_300_1,300.0
4,0.0,0.0,0.0,PKW167_300_1,300.0
5,0.0,0.0,0.0,PKW167_300_1,300.0
6,0.0,0.0,0.0,PKW167_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW167_300_1,300.0
8,0.10824392727272727,595341600.0,0.10824392727272727,PKW167_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW167_300_1,300.0
0,0.0327752,131100800.0,0.0327752,PKW167_300_2,300.0
1,0.0,0.0,0.0,PKW167_300_2,300.0
2,0.043404,217020000.0,0.043404,PKW167_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW167_300_2,300.0
4,0.0,0.0,0.0,PKW167_300_2,300.0
5,0.0,0.0,0.0,PKW167_300_2,300.0
6,0.0,0.0,0.0,PKW167_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW167_300_2,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW167_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW167_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW168_300_0,300.0
1,0.0,0.0,0.0,PKW168_300_0,300.0
2,0.043404,217020000.0,0.043404,PKW168_300_0,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW168_300_0,300.0
4,0.0,0.0,0.0,PKW168_300_0,300.0
5,0.0,0.0,0.0,PKW168_300_0,300.0
6,0.0,0.0,0.0,PKW168_300_0,300.0
7,0.04097136,204856800.0,0.04097136,PKW168_300_0,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW168_300_0,300.0
9,0.0034088,20452800.0,0.0034088,PKW168_300_0,300.0
0,0.0327752,131100800.0,0.0327752,PKW169_300_0,300.0
1,0.0,0.0,0.0,PKW169_300_0,300.0
2,0.0477336,238668000.0,0.0477336,PKW169_300_0,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW169_300_0,300.0
4,0.0,0.0,0.0,PKW169_300_0,300.0
5,0.0,0.0,0.0,PKW169_300_0,300.0
6,0.0,0.0,0.0,PKW169_300_0,300.0
7,0.04097136,204856800.0,0.04097136,PKW169_300_0,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW169_300_0,300.0
9,0.0034088,20452800.0,0.0034088,PKW169_300_0,300.0
0,0.0327752,131100800.0,0.0327752,PKW169_300_1,300.0
1,0.0,0.0,0.0,PKW169_300_1,300.0
2,0.0477336,238668000.0,0.0477336,PKW169_300_1,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW169_300_1,300.0
4,0.0,0.0,0.0,PKW169_300_1,300.0
5,0.0,0.0,0.0,PKW169_300_1,300.0
6,0.0,0.0,0.0,PKW169_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW169_300_1,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW169_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW169_300_1,300.0
0,0.0327752,131100800.0,0.0327752,PKW169_300_2,300.0
1,0.0,0.0,0.0,PKW169_300_2,300.0
2,0.05194416,259720800.0,0.05194416,PKW169_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW169_300_2,300.0
4,0.0,0.0,0.0,PKW169_300_2,300.0
5,0.0,0.0,0.0,PKW169_300_2,300.0
6,0.0,0.0,0.0,PKW169_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW169_300_2,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW169_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW169_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW17_300_2,300.0
1,0.0,0.0,0.0,PKW17_300_2,300.0
2,0.05194416,259720800.0,0.05194416,PKW17_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW17_300_2,300.0
4,0.0,0.0,0.0,PKW17_300_2,300.0
5,0.0,0.0,0.0,PKW17_300_2,300.0
6,0.0,0.0,0.0,PKW17_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW17_300_2,300.0
8,0.11680436363636364,642424000.0,0.11680436363636364,PKW17_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW17_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW170_300_2,300.0
1,0.0,0.0,0.0,PKW170_300_2,300.0
2,0.05194416,259720800.0,0.05194416,PKW170_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW170_300_2,300.0
4,0.0,0.0,0.0,PKW170_300_2,300.0
5,0.0,0.0,0.0,PKW170_300_2,300.0
6,0.0,0.0,0.0,PKW170_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW170_300_2,300.0
8,0.1240256,682140800.0,0.1240256,PKW170_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW170_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW172_300_1,300.0
1,0.0,0.0,0.0,PKW172_300_1,300.0
2,0.05194416,259720800.0,0.05194416,PKW172_300_1,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW172_300_1,300.0
4,0.0,0.0,0.0,PKW172_300_1,300.0
5,0.0,0.0,0.0,PKW172_300_1,300.0
6,0.0,0.0,0.0,PKW172_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW172_300_1,300.0
8,0.1240256,682140800.0,0.1240256,PKW172_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW172_300_1,300.0
0,0.0327752,131100800.0,0.0327752,PKW172_300_2,300.0
1,0.0,0.0,0.0,PKW172_300_2,300.0
2,0.05194416,259720800.0,0.05194416,PKW172_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW172_300_2,300.0
4,0.0,0.0,0.0,PKW172_300_2,300.0
5,0.0,0.0,0.0,PKW172_300_2,300.0
6,0.0,0.0,0.0,PKW172_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW172_300_2,300.0
8,0.12546967272727272,690083200.0,0.12546967272727272,PKW172_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW172_300_2,300.0
0,0.0327752,131100800.0,0.0327752,PKW174_300_0,300.0
1,0.0,0.0,0.0,PKW174_300_0,300.0
2,0.05194416,259720800.0,0.05194416,PKW174_300_0,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW174_300_0,300.0
4,0.0,0.0,0.0,PKW174_300_0,300.0
5,0.0,0.0,0.0,PKW174_300_0,300.0
6,0.0,0.0,0.0,PKW174_300_0,300.0
7,0.04097136,204856800.0,0.04097136,PKW174_300_0,300.0
8,0.12546967272727272,690083200.0,0.12546967272727272,PKW174_300_0,300.0
9,0.0034088,20452800.0,0.0034088,PKW174_300_0,300.0
0,0.0327752,131100800.0,0.0327752,PKW174_300_1,300.0
1,0.0,0.0,0.0,PKW174_300_1,300.0
2,0.05194416,259720800.0,0.05194416,PKW174_300_1,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW174_300_1,300.0
4,0.0,0.0,0.0,PKW174_300_1,300.0
5,0.0,0.0,0.0,PKW174_300_1,300.0
6,0.0,0.0,0.0,PKW174_300_1,300.0
7,0.04097136,204856800.0,0.04097136,PKW174_300_1,300.0
8,0.12546967272727272,690083200.0,0.12546967272727272,PKW174_300_1,300.0
9,0.0034088,20452800.0,0.0034088,PKW174_300_1,300.0
0,0.0327752,131100800.0,0.0327752,PKW174_300_2,300.0
1,0.0,0.0,0.0,PKW174_300_2,300.0
2,0.05194416,259720800.0,0.05194416,PKW174_300_2,300.0
3,0.07454647272727273,410005600.0,0.07454647272727273,PKW174_300_2,300.0
4,0.0,0.0,0.0,PKW174_300_2,300.0
5,0.0,0.0,0.0,PKW174_300_2,300.0
6,0.0,0.0,0.0,PKW174_300_2,300.0
7,0.04097136,204856800.0,0.04097136,PKW174_300_2,300.0
8,0.12546967272727272,690083200.0,0.12546967272727272,PKW174_300_2,300.0
9,0.0034088,20452800.0,0.0034088,PKW174_300_2,300.0
